A0.03_B0.0_S3,0,-0.960000,-0.960000,0.000000,0.000000,0.981825,0.981335,0.000059,0.000061,0.000000,0.000000,0.000070,0.000073,-0.960338,-0.960347,1.000000,0.000000,0.000000,-0.000070,-0.000073,-1,<a>
A0.03_B0.0_S3,5,-0.960000,-0.960400,0.000000,0.000000,0.981365,0.981130,0.000052,0.000046,0.000000,0.000000,0.000063,0.000055,-0.960739,-0.960749,1.010000,0.000000,0.000000,-0.000063,-0.000055,-1,<a>
A0.03_B0.0_S3,10,-0.960000,-0.960800,0.000000,0.000000,0.981340,0.981115,0.000049,0.000074,0.000000,0.000000,0.000059,0.000089,-0.961145,-0.961140,1.010000,0.000000,0.000000,-0.000059,-0.000089,-1,<a>
A0.03_B0.0_S3,15,-0.960000,-0.960000,0.000000,0.000000,0.980740,0.980740,0.000045,0.000042,0.000000,0.000000,0.000054,0.000050,-0.960352,-0.960358,1.010000,0.000000,0.000000,-0.000054,-0.000050,-1,<a>
A0.03_B0.0_S3,20,-0.960000,-0.960400,0.000000,0.000000,0.981730,0.981515,0.000055,0.000044,0.000000,0.000000,0.000066,0.000052,-0.960740,-0.960751,1.000000,0.000000,0.000000,-0.000066,-0.000052,-1,<a>
A0.03_B0.0_S3,30,-0.960000,-0.960000,0.000000,0.000000,0.980645,0.981085,0.000046,0.000058,0.000000,0.000000,0.000055,0.000069,-0.960357,-0.960344,1.010000,0.000000,0.000000,-0.000055,-0.000069,-1,<a>
A0.03_B0.0_S3,40,-0.960000,-0.960000,0.000000,0.000000,0.981680,0.981795,0.000064,0.000049,0.000000,0.000000,0.000077,0.000058,-0.960351,-0.960340,1.000000,0.000000,0.000000,-0.000077,-0.000058,-1,<a>
A0.03_B0.0_S3,50,-0.920000,-0.944400,0.000000,0.000000,0.964730,0.965740,0.000812,0.000729,0.000000,0.000000,0.000975,0.000875,-0.945520,-0.945497,1.440000,0.000000,0.000000,-0.000975,-0.000875,-1,<a>
A0.03_B0.0_S3,65,-0.920000,-0.922000,0.002384,0.000000,0.934905,0.937075,0.002741,0.001691,0.000065,0.000000,0.003276,0.002029,-0.924080,-0.923987,2.260000,0.000000,0.000000,-0.003211,-0.002029,-1,<ab>
A0.03_B0.0_S3,80,-0.920000,-0.921600,0.000000,0.000000,0.943195,0.944405,0.002321,0.001666,0.000000,0.000000,0.002785,0.001999,-0.923879,-0.923791,1.990000,0.000000,0.000000,-0.002785,-0.001999,-1,<ab>
A0.03_B0.0_S3,100,-0.920000,-0.922000,0.000818,0.000000,0.942980,0.944400,0.002048,0.001641,0.000013,0.000000,0.002455,0.001969,-0.924235,-0.924120,2.000000,0.000000,0.000000,-0.002442,-0.001969,-1,<ab>
A0.03_B0.0_S3,125,-0.920000,-0.924800,0.000198,0.000000,0.942320,0.944465,0.002131,0.001681,0.000011,0.000000,0.002555,0.002017,-0.926896,-0.926795,2.030000,0.000000,0.000000,-0.002544,-0.002017,-1,<ab>
A0.03_B0.0_S3,150,-0.920000,-0.922000,0.000000,0.000000,0.944130,0.945075,0.001944,0.001676,0.000000,0.000000,0.002333,0.002011,-0.924226,-0.924140,1.980000,0.000000,0.000000,-0.002333,-0.002011,-1,<ab>
A0.03_B0.0_S3,175,-0.920000,-0.922800,0.000000,0.000000,0.939225,0.941270,0.002264,0.001770,0.000000,0.000000,0.002717,0.002125,-0.925059,-0.924936,2.080000,0.000000,0.000000,-0.002717,-0.002125,-1,<ab>
A0.03_B0.0_S3,200,-0.920000,-0.921600,0.000964,0.000000,0.940700,0.943345,0.002205,0.001736,0.000021,0.000000,0.002642,0.002083,-0.923859,-0.923716,2.050000,0.000000,0.000000,-0.002621,-0.002083,-1,<ab>
A0.03_B0.0_S3,250,-0.920000,-0.924000,0.001315,0.000000,0.943010,0.943555,0.002285,0.001679,0.000029,0.000000,0.002736,0.002014,-0.926117,-0.926076,2.030000,0.000000,0.000000,-0.002707,-0.002014,-1,<ab>
A0.03_B0.0_S3,300,-0.920000,-0.920800,0.002335,0.000000,0.931620,0.934480,0.003206,0.001734,0.000065,0.000000,0.003834,0.002080,-0.922882,-0.922776,2.340000,0.000000,0.000000,-0.003769,-0.002080,-1,<ab>
