A0.06_B0.1_S20,0,-0.960000,-0.960000,0.000000,0.000000,0.962895,0.963075,0.000086,0.000126,0.000000,0.000000,0.000104,0.000151,-0.960685,-0.960690,1.000000,0.000000,0.000000,-0.000104,-0.000151,-1,<a>
A0.06_B0.1_S20,5,-0.960000,-0.960000,0.000000,0.000000,0.952340,0.953040,0.000166,0.000121,0.000000,0.000000,0.000200,0.000145,-0.960696,-0.960657,1.150000,0.000000,0.000000,-0.000200,-0.000145,-1,<a>
A0.06_B0.1_S20,10,-0.960000,-0.960400,0.020994,0.000180,0.945875,0.947175,0.005076,0.000260,0.003838,0.000003,0.005323,0.000312,-0.961035,-0.961033,1.280000,0.010000,0.010000,-0.001485,-0.000309,-1,<a>
A0.06_B0.1_S20,15,-0.960000,-0.961200,0.001341,0.000000,0.924275,0.926725,0.001222,0.000367,0.000206,0.000000,0.001425,0.000441,-0.961894,-0.961848,1.600000,0.020000,0.010000,-0.001220,-0.000441,-1,<a>
A0.06_B0.1_S20,20,-0.960000,-0.960400,0.005611,0.004098,0.909425,0.908835,0.002821,0.002466,0.000070,0.000135,0.003371,0.002932,-0.961470,-0.961445,1.970000,0.200000,0.200000,-0.003301,-0.002797,-1,<a>
A0.06_B0.1_S20,30,-0.840000,-0.897600,0.761116,0.634536,0.647480,0.651665,0.127252,0.111233,0.071084,0.062472,0.138486,0.120986,-0.906241,-0.906382,8.210000,1.010000,0.870000,-0.067402,-0.058513,-1,<ff> f:aaaa
A0.06_B0.1_S20,40,-0.400000,-0.668400,2.372502,2.375173,0.445780,0.455440,0.290106,0.296174,0.333212,0.340531,0.281484,0.287302,-0.722734,-0.721788,15.480000,0.940000,0.900000,0.051728,0.053229,-1,<ffffffa> f:abaea
A0.06_B0.1_S20,50,-0.200000,-0.411200,3.050654,3.057578,0.448980,0.450820,0.420771,0.425897,0.426494,0.432310,0.419626,0.424614,-0.575045,-0.573668,14.600000,2.020000,1.950000,0.006868,0.007695,-1,<ffafff> f:ae e:abad
A0.06_B0.1_S20,65,-0.000000,-0.352000,3.160806,3.163595,0.434295,0.436775,0.457078,0.462309,0.453350,0.458578,0.457824,0.463056,-0.532648,-0.531124,15.520000,1.990000,1.860000,-0.004474,-0.004478,13,<fffff> f:ae a:abcd
A0.06_B0.1_S20,80,-0.000000,-0.335600,3.134140,3.146679,0.461425,0.467025,0.454111,0.463332,0.450617,0.461106,0.454810,0.463777,-0.523541,-0.521175,14.520000,1.860000,1.700000,-0.004193,-0.002671,11,<fffff> f:abcde
A0.06_B0.1_S20,100,-0.000000,-0.368000,3.060732,3.073745,0.453370,0.460460,0.435485,0.447425,0.430935,0.446056,0.436395,0.447699,-0.516743,-0.514925,14.960000,1.410000,1.270000,-0.005459,-0.001642,11,<fffff> f:abcde
A0.06_B0.1_S20,125,-0.000000,-0.224800,3.226309,3.225151,0.446900,0.455975,0.462156,0.473126,0.465353,0.480250,0.461517,0.471702,-0.432186,-0.426813,16.210000,1.900000,1.630000,0.003836,0.008548,11,<fffff> f:abcde
A0.06_B0.1_S20,150,-0.000000,-0.280800,3.174626,3.157960,0.433955,0.445010,0.459064,0.469063,0.462351,0.476678,0.458406,0.467540,-0.454962,-0.447725,18.260000,2.350000,1.550000,0.003945,0.009138,14,<fffff> d:ga f:abcde
A0.06_B0.1_S20,175,-0.000000,-0.258400,3.077395,3.069780,0.333000,0.342730,0.415202,0.427122,0.417481,0.432971,0.414746,0.425952,-0.444120,-0.433923,23.120000,2.500000,2.010000,0.002735,0.007019,14,<fffaf> a:ff f:abcde
A0.06_B0.1_S20,200,-0.000000,-0.385600,3.158270,3.144016,0.411985,0.425640,0.451744,0.460915,0.448857,0.460959,0.452321,0.460906,-0.529275,-0.521640,16.420000,2.160000,2.080000,-0.003464,0.000053,12,<fff> f:ff f:abcde
A0.06_B0.1_S20,250,-0.000000,-0.256400,3.242152,3.224631,0.376270,0.386465,0.481385,0.490823,0.491140,0.505004,0.479434,0.487987,-0.446355,-0.436313,20.550000,2.180000,1.800000,0.011705,0.017017,13,<f> f:fffff f:abcde
A0.06_B0.1_S20,300,-0.000000,-0.255200,3.174135,3.144808,0.258525,0.264805,0.464822,0.464105,0.474816,0.477279,0.462823,0.461470,-0.452192,-0.440321,26.490000,2.270000,2.070000,0.011993,0.015809,19,<fff> f:fffffffff f:abcde
A0.06_B0.1_S20,350,-0.000000,-0.313600,3.215987,3.200310,0.290140,0.298545,0.471677,0.478038,0.472178,0.482179,0.471577,0.477210,-0.488938,-0.478024,23.560000,2.020000,1.950000,0.000601,0.004969,18,<ff> f:fffffddbf f:abcde
A0.06_B0.1_S20,400,-0.000000,-0.271200,3.188844,3.171931,0.296025,0.305085,0.464130,0.470111,0.466681,0.476461,0.463620,0.468841,-0.456163,-0.444610,22.460000,2.070000,2.010000,0.003061,0.007621,18,<f> f:fffffffacb f:abcde
A0.06_B0.1_S20,500,-0.000000,-0.377600,3.142210,3.127729,0.317060,0.323235,0.453804,0.460987,0.447590,0.457591,0.455047,0.461666,-0.543177,-0.535026,23.660000,2.460000,2.280000,-0.007458,-0.004075,17,<f> f:ffffffgec f:abcde
A0.06_B0.1_S20,600,-0.000000,-0.305200,3.200754,3.171611,0.137290,0.140445,0.483232,0.486324,0.482013,0.487509,0.483475,0.486087,-0.485592,-0.474061,41.590000,2.160000,2.080000,-0.001462,0.001422,29,<f> f:ffffffhhebgaaaaedg a:ha f:abcde
A0.06_B0.1_S20,700,-0.000000,-0.297600,3.230096,3.214626,0.155015,0.158425,0.465793,0.470706,0.473052,0.480625,0.464342,0.468722,-0.486246,-0.474643,39.860000,2.230000,2.030000,0.008710,0.011903,33,<fgff> f:fffffgeaeecehhaacedfcc f:abcde
A0.06_B0.1_S20,800,-0.000000,-0.309200,3.216081,3.211933,0.152680,0.156310,0.469177,0.477537,0.471260,0.482271,0.468761,0.476590,-0.484657,-0.478178,48.460000,4.120000,2.490000,0.002499,0.005681,38,<fffb> b: h:gcff f:ffffffbhcheegehfgdfgg f:abcde
A0.06_B0.1_S20,900,-0.000000,-0.266000,3.235494,3.223889,0.154990,0.161275,0.464405,0.474674,0.467306,0.479178,0.463825,0.473773,-0.460828,-0.451160,36.210000,3.300000,2.090000,0.003481,0.005405,30,<fffdaaf> f:fffffggbghgebeee f:abcde
A0.06_B0.1_S20,1000,-0.000000,-0.243600,3.148396,3.127824,0.056200,0.058615,0.414275,0.419462,0.419238,0.425851,0.413282,0.418184,-0.435350,-0.424564,56.050000,2.930000,2.410000,0.005956,0.007667,46,<fddab> g: f:fffffcfbhbfhddcccfabbeccdefaacdee f:abcde
