A0.06_B0.1_S1,0,-0.960000,-0.960000,0.000000,0.000000,0.963650,0.963665,0.000117,0.000098,0.000000,0.000000,0.000141,0.000117,-0.960682,-0.960683,1.000000,0.000000,0.000000,-0.000141,-0.000117,-1,<a>
A0.06_B0.1_S1,5,-0.960000,-0.960800,0.000000,0.000000,0.947830,0.947925,0.000323,0.000190,0.000000,0.000000,0.000388,0.000228,-0.961479,-0.961481,1.220000,0.000000,0.000000,-0.000388,-0.000228,-1,<a>
A0.06_B0.1_S1,10,-0.960000,-0.960800,0.000000,0.000000,0.949485,0.949755,0.000148,0.000114,0.000000,0.000000,0.000178,0.000136,-0.961487,-0.961461,1.190000,0.000000,0.000000,-0.000178,-0.000136,-1,<aa>
A0.06_B0.1_S1,15,-0.960000,-0.960800,0.000411,0.000000,0.950955,0.952145,0.000330,0.000184,0.000010,0.000000,0.000394,0.000221,-0.961459,-0.961424,1.170000,0.000000,0.000000,-0.000384,-0.000221,-1,<a>
A0.06_B0.1_S1,20,-0.960000,-0.961600,0.000000,0.000000,0.955565,0.955715,0.000240,0.000133,0.000000,0.000000,0.000288,0.000160,-0.962226,-0.962231,1.110000,0.000000,0.000000,-0.000288,-0.000160,-1,<a>
A0.06_B0.1_S1,30,-0.920000,-0.925200,0.007460,0.002600,0.868025,0.872440,0.004615,0.003225,0.000107,0.000040,0.005517,0.003862,-0.929832,-0.929701,2.490000,0.170000,0.170000,-0.005410,-0.003822,-1,<g> g:ab
A0.06_B0.1_S1,40,-0.880000,-0.928800,0.038735,0.039060,0.858790,0.859590,0.009127,0.008575,0.002171,0.002179,0.010518,0.009854,-0.933933,-0.933831,3.140000,0.510000,0.300000,-0.008347,-0.007675,-1,<ab> g:a
A0.06_B0.1_S1,50,-0.600000,-0.750400,2.033663,1.913888,0.434645,0.438675,0.237980,0.228028,0.218423,0.213098,0.241892,0.231014,-0.786971,-0.786615,15.160000,1.410000,1.320000,-0.023469,-0.017916,-1,<hhhh> h:ccb c:aabb
A0.06_B0.1_S1,65,-0.400000,-0.647200,2.761342,2.726941,0.460385,0.466990,0.392613,0.392276,0.399549,0.400275,0.391226,0.390676,-0.725359,-0.724707,14.760000,1.870000,1.750000,0.008323,0.009600,-1,<hhhhhhhhf> h:e e:ababe
A0.06_B0.1_S1,80,-0.200000,-0.406000,2.873228,2.888256,0.432930,0.442530,0.380142,0.389186,0.387281,0.398138,0.378714,0.387396,-0.536999,-0.534598,14.520000,1.000000,0.990000,0.008567,0.010742,-1,<hhhhgahf> h:abade
A0.06_B0.1_S1,100,-0.000000,-0.232800,3.178199,3.184742,0.356860,0.365865,0.459384,0.470410,0.471579,0.486217,0.456945,0.467248,-0.410650,-0.406002,18.380000,1.240000,1.190000,0.014634,0.018969,15,<hhhhhchdf> h:abcde
A0.06_B0.1_S1,125,-0.000000,-0.237600,3.176633,3.185827,0.358675,0.367155,0.451343,0.462665,0.459690,0.475041,0.449674,0.460190,-0.418093,-0.413129,18.330000,1.190000,1.180000,0.010016,0.014850,13,<hhhhhhd> h:abcde
