A0.03_B0.1_S18,0,-0.960000,-0.960000,0.000000,0.000000,0.981605,0.981780,0.000042,0.000049,0.000000,0.000000,0.000050,0.000059,-0.960344,-0.960343,1.000000,0.000000,0.000000,-0.000050,-0.000059,-1,<a>
A0.03_B0.1_S18,5,-0.960000,-0.960800,0.000000,0.000000,0.978570,0.979460,0.000060,0.000058,0.000000,0.000000,0.000072,0.000070,-0.961141,-0.961136,1.070000,0.000000,0.000000,-0.000072,-0.000070,-1,<a>
A0.03_B0.1_S18,10,-0.960000,-0.960000,0.000000,0.000000,0.979455,0.979590,0.000060,0.000044,0.000000,0.000000,0.000072,0.000053,-0.960349,-0.960349,1.050000,0.000000,0.000000,-0.000072,-0.000053,-1,<aa>
A0.03_B0.1_S18,15,-0.960000,-0.960400,0.000000,0.000000,0.980010,0.980165,0.000064,0.000056,0.000000,0.000000,0.000077,0.000068,-0.960743,-0.960735,1.030000,0.000000,0.000000,-0.000077,-0.000068,-1,<a>
A0.03_B0.1_S18,20,-0.960000,-0.960400,0.000000,0.000000,0.980740,0.981215,0.000060,0.000053,0.000000,0.000000,0.000072,0.000064,-0.960760,-0.960736,1.010000,0.000000,0.000000,-0.000072,-0.000064,-1,<a>
A0.03_B0.1_S18,30,-0.960000,-0.960400,0.000000,0.000000,0.981150,0.980350,0.000057,0.000057,0.000000,0.000000,0.000068,0.000068,-0.960736,-0.960738,1.020000,0.000000,0.000000,-0.000068,-0.000068,-1,<a>
A0.03_B0.1_S18,40,-0.920000,-0.923600,0.005336,0.005751,0.920360,0.922960,0.004874,0.004911,0.000074,0.000080,0.005834,0.005877,-0.926936,-0.926860,2.970000,0.460000,0.460000,-0.005759,-0.005797,-1,<ab>
A0.03_B0.1_S18,50,-0.920000,-0.923600,0.002111,0.001484,0.930960,0.932550,0.003198,0.003248,0.000033,0.000013,0.003831,0.003895,-0.926428,-0.926324,2.570000,0.270000,0.260000,-0.003798,-0.003882,-1,<ab>
A0.03_B0.1_S18,65,-0.920000,-0.921600,0.005076,0.002674,0.916070,0.916425,0.005051,0.004566,0.000062,0.000042,0.006049,0.005471,-0.925407,-0.925388,3.470000,0.670000,0.580000,-0.005987,-0.005429,-1,<ab> g:ab
A0.03_B0.1_S18,80,-0.880000,-0.915200,0.020627,0.014776,0.892340,0.900625,0.009500,0.009183,0.000362,0.000517,0.011327,0.010916,-0.920479,-0.920072,4.290000,0.900000,0.760000,-0.010965,-0.010399,-1,<bb> b:abc
