A0.03_B0.0_S14,0,-0.960000,-0.960000,0.000000,0.000000,0.982010,0.981010,0.000047,0.000047,0.000000,0.000000,0.000056,0.000056,-0.960341,-0.960363,1.000000,0.000000,0.000000,-0.000056,-0.000056,-1,<a>
A0.03_B0.0_S14,5,-0.960000,-0.960000,0.000000,0.000000,0.979680,0.980090,0.000048,0.000046,0.000000,0.000000,0.000057,0.000055,-0.960344,-0.960347,1.040000,0.000000,0.000000,-0.000057,-0.000055,-1,<a>
A0.03_B0.0_S14,10,-0.960000,-0.960400,0.000000,0.000000,0.978560,0.978395,0.000049,0.000043,0.000000,0.000000,0.000059,0.000052,-0.960726,-0.960729,1.080000,0.000000,0.000000,-0.000059,-0.000052,-1,<a>
A0.03_B0.0_S14,15,-0.960000,-0.960000,0.000405,0.000000,0.969895,0.970875,0.000385,0.000073,0.000004,0.000000,0.000461,0.000087,-0.960339,-0.960344,1.290000,0.000000,0.000000,-0.000457,-0.000087,-1,<a>
A0.03_B0.0_S14,20,-0.920000,-0.955200,0.000000,0.000000,0.957435,0.959090,0.000437,0.000307,0.000000,0.000000,0.000524,0.000368,-0.955802,-0.955742,1.610000,0.000000,0.000000,-0.000524,-0.000368,-1,<a>
A0.03_B0.0_S14,30,-0.920000,-0.922000,0.001237,0.000000,0.939580,0.940965,0.002247,0.001735,0.000027,0.000000,0.002691,0.002082,-0.924213,-0.924153,2.080000,0.000000,0.000000,-0.002664,-0.002082,-1,<ab>
A0.03_B0.0_S14,40,-0.920000,-0.920000,0.003373,0.000000,0.938555,0.940015,0.002977,0.001772,0.000120,0.000000,0.003549,0.002127,-0.922251,-0.922160,2.140000,0.000000,0.000000,-0.003429,-0.002127,-1,<ab>
A0.03_B0.0_S14,50,-0.920000,-0.921600,0.000000,0.000000,0.941335,0.942875,0.002313,0.001716,0.000000,0.000000,0.002776,0.002059,-0.923846,-0.923732,2.030000,0.000000,0.000000,-0.002775,-0.002059,-1,<abb>
A0.03_B0.0_S14,65,-0.880000,-0.885200,0.009072,0.000000,0.911205,0.917550,0.007515,0.004751,0.000204,0.000000,0.008977,0.005701,-0.889942,-0.889476,2.990000,0.000000,0.000000,-0.008773,-0.005701,-1,<abc>
A0.03_B0.0_S14,80,-0.880000,-0.884400,0.006999,0.000000,0.911750,0.918260,0.007570,0.004763,0.000162,0.000000,0.009051,0.005715,-0.889179,-0.888656,2.980000,0.000000,0.000000,-0.008889,-0.005715,-1,<abc>
A0.03_B0.0_S14,100,-0.880000,-0.882800,0.016102,0.000207,0.907230,0.916140,0.008752,0.004914,0.000451,0.000005,0.010412,0.005896,-0.887701,-0.887022,3.080000,0.000000,0.000000,-0.009962,-0.005890,-1,<abc>
A0.03_B0.0_S14,125,-0.880000,-0.885600,0.008842,0.000000,0.910680,0.918335,0.007872,0.004888,0.000235,0.000000,0.009399,0.005866,-0.890304,-0.889719,3.000000,0.000000,0.000000,-0.009164,-0.005865,-1,<abc>
A0.03_B0.0_S14,150,-0.800000,-0.810000,0.121247,0.016758,0.840530,0.864905,0.029642,0.015459,0.004970,0.000569,0.034577,0.018437,-0.822961,-0.820217,5.030000,0.000000,0.000000,-0.029607,-0.017868,-1,<abcde>
A0.03_B0.0_S14,175,-0.800000,-0.808400,0.105800,0.016071,0.842875,0.867095,0.027378,0.015430,0.004458,0.000527,0.031962,0.018411,-0.821704,-0.818758,5.000000,0.000000,0.000000,-0.027504,-0.017884,-1,<abcde>
A0.03_B0.0_S14,200,-0.800000,-0.811600,0.175166,0.027326,0.835785,0.862210,0.035559,0.015498,0.008944,0.001709,0.040881,0.018255,-0.824213,-0.821348,5.220000,0.000000,0.000000,-0.031937,-0.016546,-1,<abcde>
A0.03_B0.0_S14,250,-0.720000,-0.746000,0.520214,0.117405,0.785495,0.817915,0.072594,0.031169,0.028713,0.010160,0.081371,0.035371,-0.768151,-0.763434,7.010000,0.000000,0.000000,-0.052658,-0.025211,-1,<abcdeab>
A0.03_B0.0_S14,300,-0.720000,-0.736400,0.617949,0.124637,0.778245,0.810385,0.083781,0.031571,0.037438,0.011188,0.093050,0.035648,-0.759148,-0.753918,7.360000,0.000000,0.000000,-0.055612,-0.024460,-1,<abcdeab>
A0.03_B0.0_S14,350,-0.680000,-0.707600,0.652472,0.173639,0.762805,0.795740,0.087955,0.041278,0.041653,0.016479,0.097215,0.046238,-0.736193,-0.729958,7.970000,0.000000,0.000000,-0.055562,-0.029760,-1,<abcdeabc>
A0.03_B0.0_S14,400,-0.680000,-0.702400,0.597374,0.174318,0.762855,0.796520,0.082223,0.041376,0.035979,0.016518,0.091472,0.046348,-0.731683,-0.725359,7.990000,0.000000,0.000000,-0.055494,-0.029830,-1,<abcdeabc>
A0.03_B0.0_S14,500,-0.600000,-0.652000,0.957384,0.314986,0.718195,0.750135,0.119407,0.065407,0.061508,0.033076,0.130987,0.071873,-0.689510,-0.681929,10.040000,0.000000,0.000000,-0.069479,-0.038797,-1,<abcdeabcde>
A0.03_B0.0_S14,600,-0.400000,-0.501600,2.020010,1.024930,0.595895,0.630745,0.238464,0.157300,0.176442,0.116368,0.250868,0.165487,-0.568081,-0.556713,16.090000,0.000000,0.000000,-0.074426,-0.049119,-1,<abcdabcdeabccea>
A0.03_B0.0_S14,700,-0.240000,-0.353200,2.228828,1.613857,0.555260,0.577280,0.283364,0.239503,0.219985,0.185400,0.296040,0.250323,-0.458729,-0.444352,19.130000,0.000000,0.000000,-0.076055,-0.064924,-1,<abcdeabdeabcdeeabbcd>
A0.03_B0.0_S14,800,-0.040000,-0.226000,2.538226,2.368205,0.462970,0.488630,0.336512,0.353982,0.285457,0.298208,0.346723,0.365137,-0.365521,-0.345751,25.020000,0.000000,0.000000,-0.061266,-0.066928,-1,<abcdeabcdeabcdeabcdeabcce>
A0.03_B0.0_S14,900,-0.000000,-0.166400,2.615141,2.484716,0.461555,0.483695,0.350115,0.370785,0.295568,0.311546,0.361024,0.382633,-0.331844,-0.311678,25.460000,0.000000,0.000000,-0.065456,-0.071086,25,<abcdeabcdeabcdeabcdeabcde>
A0.03_B0.0_S14,1000,-0.000000,-0.221200,2.596505,2.458741,0.450150,0.469470,0.346756,0.366625,0.293274,0.308493,0.357452,0.378252,-0.364452,-0.346220,26.390000,0.000000,0.000000,-0.064178,-0.069759,25,<abcdeabcdeabcdeabcdeabcde>
