A0.06_B0.1_S21,0,-0.960000,-0.960000,0.000000,0.000000,0.963570,0.964095,0.000086,0.000124,0.000000,0.000000,0.000103,0.000149,-0.960694,-0.960678,1.000000,0.000000,0.000000,-0.000103,-0.000149,-1,<a>
A0.06_B0.1_S21,5,-0.960000,-0.960000,0.000000,0.000000,0.963935,0.963265,0.000121,0.000099,0.000000,0.000000,0.000145,0.000119,-0.960671,-0.960712,1.000000,0.000000,0.000000,-0.000145,-0.000119,-1,<a>
A0.06_B0.1_S21,10,-0.960000,-0.960800,0.000411,0.000000,0.945615,0.946380,0.000383,0.000171,0.000009,0.000000,0.000458,0.000205,-0.961452,-0.961441,1.250000,0.000000,0.000000,-0.000448,-0.000205,-1,<a>
A0.06_B0.1_S21,15,-0.960000,-0.960800,0.000822,0.000000,0.933180,0.934360,0.000631,0.000308,0.000020,0.000000,0.000754,0.000369,-0.961518,-0.961491,1.490000,0.040000,0.020000,-0.000734,-0.000369,-1,<a>
A0.06_B0.1_S21,20,-0.960000,-0.961200,0.000410,0.000709,0.933040,0.932660,0.000993,0.000486,0.000009,0.000005,0.001190,0.000582,-0.961915,-0.961920,1.490000,0.040000,0.030000,-0.001181,-0.000577,-1,<a>
A0.06_B0.1_S21,30,-0.960000,-0.962000,0.024124,0.004030,0.890530,0.893750,0.005667,0.001619,0.002997,0.000076,0.006201,0.001927,-0.962612,-0.962572,2.150000,0.090000,0.090000,-0.003204,-0.001851,-1,<aa>
A0.06_B0.1_S21,40,-0.840000,-0.885200,0.502185,0.259478,0.704190,0.715750,0.081365,0.042409,0.043843,0.016634,0.088869,0.047564,-0.895547,-0.895587,5.970000,0.590000,0.590000,-0.045026,-0.030931,-1,<abad>
A0.06_B0.1_S21,50,-0.400000,-0.643600,2.334380,2.339758,0.316290,0.323870,0.239820,0.246263,0.277825,0.287341,0.232219,0.238048,-0.701414,-0.700291,22.240000,1.280000,1.200000,0.045606,0.049293,-1,<aaaadaaaddaaadaadd> a:aaaced
A0.06_B0.1_S21,65,-0.200000,-0.396000,2.882432,2.895566,0.179490,0.182600,0.335328,0.349778,0.368884,0.387284,0.328617,0.342277,-0.521440,-0.518582,32.690000,1.010000,1.010000,0.040267,0.045007,-1,<aaaaaaaaaddaaaddaadddd> a:facde
A0.06_B0.1_S21,80,-0.000000,-0.240800,3.085174,3.093402,0.181490,0.185785,0.386889,0.400924,0.404682,0.424316,0.383331,0.396246,-0.406319,-0.401155,30.460000,0.990000,0.980000,0.021351,0.028070,26,<aaaaaabhdaafaddbddhh> a:abcde
