query_name,sc_class,cod_id,cod_formula,cod_sg,cod_sg_number,cod_a,cod_b,cod_c,cod_vol,cod_year,cod_journal,source
MgB2,Other,4317140,- B44 Mg5 -,P 41 21 2,92,10.3795,10.3795,14.391,1550.4,2010,Inorganic Chemistry,COD
MgB2,Other,4317141,- B7 Mg -,I m m a,74,10.4782,5.9769,8.1245,508.81,2010,Inorganic Chemistry,COD
Nb3Sn,Other,1523423,- Nb3 Sn -,P m -3 n,223,5.289,5.289,5.289,147.952,1964,Transactions of the Metallurgical Society of Aime,COD
Nb3Sn,Other,1523715,- Nb Sn2 -,F d d d :1,70,9.86,5.6477,19.127,1065.11,1963,Philips Research Reports,COD
Nb3Sn,Other,1528219,- Nb Sn2 -,F d d d :1,70,9.874,5.626,19.116,1061.92,1994,Journal of Alloys Compd.,COD
Nb3Sn,Other,1538263,- Nb3 Sn -,P m -3 n,223,5.273,5.273,5.273,146.613,1982,Journal of the Less-Common Metals,COD
Nb3Sn,Other,1538281,- Nb3 Sn -,P m -3 n,223,5.303,5.303,5.303,149.13,1962,"Monatshefte fuer Chemie und verwandte Teile anderer Wissenschaften (109,1978-)",COD
Nb3Sn,Other,1538604,- Nb3 Sn -,P m -3 n,223,4.412,4.412,4.412,85.883,1974,Journal of the Less-Common Metals,COD
Nb3Sn,Other,1538679,- Nb3 Sn -,P m -3 n,223,5.2821,5.2821,5.2821,147.374,1969,Physica Status Solidi,COD
Nb3Sn,Other,2310946,- Nb6 Sn5 -,I m m m,71,5.656,9.199,16.843,876.334,1965,"Acta Crystallographica (1,1948-23,1967)",COD
NbN,Other,1010510,- N Nb2 -,P -6,174,3.058,3.058,4.961,40.2,1940,Zeitschrift für Elektrochemie und angewandte physikalische Chemie,COD
NbN,Other,1011319,- N Nb -,F m -3 m,225,4.41,4.41,4.41,85.8,1925,Zeitschrift fuer Physik,COD
NbN,Other,1536633,- N0.58 Nb -,I 4/m m m,139,4.386,4.386,8.693,167.227,1990,Journal of the Less-Common Metals,COD
NbN,Other,1537803,- N Nb -,F m -3 m,225,4.375,4.375,4.375,83.74,1963,"Monatshefte fuer Chemie und verwandte Teile anderer Wissenschaften (109,1978-)",COD
NbN,Other,1537822,- N Nb -,F m -3 m,225,4.379,4.379,4.379,83.97,1950,Journal of the Electrochemical Society,COD
NbN,Other,1538373,- N0.801 Nb -,I 4/m m m,139,4.377,4.377,8.719,167.04,1981,"Acta Chemica Scandinavica, Series A: (28,1974-)",COD
NbN,Other,1538667,- N Nb -,F m -3 m,225,4.389,4.389,4.389,84.547,1972,Metall (Berlin),COD
NbN,Other,1538886,- N2.62 Nb4 -,I 4/m m m,139,4.4,4.4,8.74,169.206,1984,Physics of Metals and Metallography,COD
NbN,Other,1539168,- N Nb -,P 63/m m c,194,2.967,2.967,5.538,42.22,1971,Journal of the Less-Common Metals,COD
NbN,Other,1539262,- N Nb -,P -6 m 2,187,2.94,2.94,2.79,20.885,1954,Acta Metallurgica,COD
NbN,Other,1539323,- N5 Nb4 -,I 4/m,87,6.873,6.873,4.298,203.029,1971,Journal of the Less-Common Metals,COD
NbN,Other,1539325,- N6 Nb5 -,P 63/m c m,193,5.193,5.193,10.38,242.418,1971,Journal of the Less-Common Metals,COD
NbN,Other,1539407,- N Nb -,F m -3 m,225,4.382,4.382,4.382,84.143,1967,Journal of Applied Physics,COD
NbN,Other,1540242,- N0.77 Nb -,I -4 m 2,119,4.386,4.386,8.661,166.612,1988,Journal of the Less-Common Metals,COD
NbN,Other,9008683,- N Nb -,F m -3 m,225,4.702,4.702,4.702,103.956,1963,Crystal Structures,COD
NbN,Other,9008874,- N Nb -,P 63 m c,186,3.017,3.017,5.58,43.986,1963,Crystal Structures,COD
NbTi,Other,1522498,- Nb0.026 Ti0.974 -,P 63/m m c,194,2.942,2.942,4.68,35.08,1953,"Transactions of the American Institute of Mining, Metallurgical and Petroleum Engineers",COD
NbTi,Other,1522550,- Nb0.3 Ti0.7 -,C m c m,63,3.1,4.88,4.7,71.102,1973,Memoires Scientifiques de la Revue de Metallurgie,COD
NbTi,Other,1523205,- Nb Ti -,I m -3 m,229,3.286,3.286,3.286,35.482,1983,Zeitschrift fuer Metallkunde,COD
NbTi,Other,1523304,- Nb0.2 Ti0.8 -,C m c m,63,3.166,4.854,4.652,71.491,1964,Nature (London),COD
NbTi,Other,1538066,- Nb Ti -,I m -3 m,229,3.278,3.278,3.278,35.223,1951,"Transactions of the American Institute of Mining, Metallurgical and Petroleum Engineers",COD
V3Si,Other,1008917,- Si5 V6 -,I b a m,72,15.966,7.501,4.858,581.8,1970,"Bulletin de la Societe Francaise de Mineralogie et de Cristallographie (72,1949-100,1977)",COD
V3Si,Other,1011299,- Si V3 -,P m -3 n,223,4.712,4.712,4.712,104.6,1939,Zeitschrift fuer Metallkunde,COD
V3Si,Other,1532198,- Si2 V -,P 64 2 2,181,4.5726,4.5726,6.3744,115.424,2001,Materials Research Society Symposia Proceedings,COD
V3Si,Other,1539602,- Si3 V5 -,I 4/m c m,140,9.429,9.429,4.756,422.837,1955,"Acta Chemica Scandinavica (1-27,1973-42,1988)",COD
V3Si,Other,1540892,- Si3 V5 -,P 63/m c m,193,7.135,7.135,4.842,213.473,1954,"Monatshefte fuer Chemie und verwandte Teile anderer Wissenschaften (109,1978-)",COD
V3Si,Other,1541093,- Si V3 -,P m -3 n,223,4.7249,4.7249,4.7249,105.482,1977,"Physica Status Solidi, Sectio A: Applied Research",COD
V3Si,Other,1541176,- Si V3 -,P m -3 n,223,4.706,4.706,4.706,104.221,1972,Metall (Berlin),COD
V3Si,Other,1541329,- Si V3 -,P m -3 n,223,4.721,4.721,4.721,105.221,1954,"Monatshefte fuer Chemie und verwandte Teile anderer Wissenschaften (109,1978-)",COD
V3Si,Other,2300555,- Si V3 -,P m -3 n,223,4.732,4.732,4.732,105.958,1979,Journal of Applied Crystallography,COD
V3Si,Other,4031774,- Si V3 -,P m -3 n,223,4.738,4.738,4.738,106.362,1962,Russian Journal of Inorganic Chemistry (= Zhurnal Neorganicheskoi Khimii),COD
Nb3Ge,Other,1528587,- Ge7 Nb10 -,P 63/m c m,193,7.783,7.783,5.39,282.757,1971,"Bulletin de l'Academie Polonaise des Sciences, Serie des Sciences Chimiques",COD
Nb3Ge,Other,1528974,- Ge4 Nb5 -,P n m a,62,6.754,13.197,6.829,608.686,2007,Solid State Sciences,COD
Nb3Ge,Other,4124629,- Ge2 Nb -,P 62 2 2,180,4.966,4.966,6.781,144.823,1956,Journal of the American Chemical Society,COD
Nb3Ge,Other,4124630,- Ge Nb3 -,P m -3 n,223,5.168,5.168,5.168,138.028,1956,Journal of the American Chemical Society,COD
PbMo6S8,Chevrel,1524854,- Mo6 Pb0.92 S20 -,R -3 :R,148,6.548,6.548,6.548,280.703,1973,Materials Research Bulletin,COD
PbMo6S8,Chevrel,1527760,- Mo6 Pb0.92 S7.5 -,R -3 :R,148,6.551,6.551,6.551,281.083,1973,Materials Research Bulletin,COD
PbMo6S8,Chevrel,1537987,- Mo6 Pb S8 -,R -3 :H,148,9.198,9.198,11.442,838.338,1982,"Inorganic Materials (USSR) (see: Izv.Akad.Nauk, Neorg.Mater.)",COD
SnMo6S8,Chevrel,1529546,- Mo6 S8 Sn -,R -3 :R,148,6.515,6.515,6.515,276.511,1978,Doklady Akademii Nauk SSSR,COD
SnMo6S8,Chevrel,1529760,- Mo6 S8 Sn -,R -3 :R,148,6.527,6.527,6.527,278.05,1980,Journal of the Less-Common Metals,COD
SnMo6S8,Chevrel,2000736,- Mo6 S8 Sn0.854 -,R -3 :R,148,6.51,6.51,6.51,275.86,1992,"Acta Crystallographica, Section C: Crystal Structure Communications",COD
CuMo6S8,Chevrel,1008606,- Cu1.8 Mo6 S8 -,P -1,2,6.479,6.569,6.559,275,1979,Journal of Low Temperature Physics,COD
CuMo6S8,Chevrel,1540954,- Cu2.601 Mo9 S12 -,R 3 :H,146,5.18,5.18,10.33,240.044,1987,"Soviet Physics, Crystallography (= Kristallografiya)",COD
CuMo6S8,Chevrel,2106464,- Cu1.38 Mo3 S4 -,R -3 :H,148,9.713,9.713,10.213,834.432,1977,"Acta Crystallographica B (24,1968-38,1982)",COD
CuMo6S8,Chevrel,2106465,- Cu1.47 Mo3 S4 -,R -3 :H,148,9.735,9.735,10.221,838.872,1977,"Acta Crystallographica B (24,1968-38,1982)",COD
CuMo6S8,Chevrel,2106466,- Cu1.83 Mo3 S4 -,R -3 :H,148,9.773,9.773,10.255,848.247,1977,"Acta Crystallographica B (24,1968-38,1982)",COD
CuMo6S8,Chevrel,4001418,- Cu2.97 Mo18 S24 -,R -3,148,9.405,9.405,10.41,797.4,2007,Chemistry of Materials,COD
CuMo6S8,Chevrel,4001419,- Cu4.23 Mo18 S24 -,R -3,148,9.52,9.52,10.314,809.5,2007,Chemistry of Materials,COD
CeCu2Si2,Heavy_fermion,1529993,- Ce Cu0.5 Si1.5 -,P 6/m m m,191,4.077,4.077,4.314,62.1,1965,Dopovidi Akademii Nauk Ukrains'koi RSR,COD
CeCu2Si2,Heavy_fermion,4500157,- Ce Cu2 Si2 -,I 4/m m m,139,4.092,4.092,9.91,165.94,2011,Crystal Growth & Design,COD
CeCu2Si2,Heavy_fermion,7221501,- Ce Cu Si -,P 63/m m c,194,4.2194,4.2194,7.9548,122.648,2007,"Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (42,1987-)",COD
UPt3,Heavy_fermion,1522357,- Pt U -,C m c m,63,3.703,10.792,4.391,175.477,1986,Journal of the Less-Common Metals,COD
UPt3,Heavy_fermion,1522665,- Pt0.924 U0.076 -,F m -3 m,225,3.956,3.956,3.956,61.911,1960,"Journal of Research of the National Bureau of Standards, Section A. Physics and Chemistry",COD
UPt3,Heavy_fermion,1538051,- Pt U -,P 1 21 1,4,5.7,10.76,5.73,346.304,1989,Physik (Berlin),COD
UPt3,Heavy_fermion,2310209,- Pt3 U -,P 63/m m c,194,5.764,5.764,4.899,140.957,1955,"Acta Crystallographica (1,1948-23,1967)",COD
UPt3,Heavy_fermion,2310212,- Pt2 U -,A m a 2,40,5.6,9.68,4.12,223.337,1959,"Acta Crystallographica (1,1948-23,1967)",COD
CeCoIn,Heavy_fermion,1524640,- Ce Co In5 -,P 4/m m m,123,4.601,4.601,7.54,159.616,1989,"Izvestiya Akademii Nauk SSSR, Metally",COD
CeCoIn,Heavy_fermion,1524641,- Ce2 Co In8 -,P 4/m m m,123,4.64,4.64,12.251,263.759,1989,"Izvestiya Akademii Nauk SSSR, Metally",COD
UBe13,Heavy_fermion,2311001,- Be13 U -,F m -3 c,226,10.256,10.256,10.256,1078.78,1949,"Acta Crystallographica (1,1948-23,1967)",COD
UBe13,Heavy_fermion,9007808,- Be13 U -,F m -3 c,226,10.268,10.268,10.268,1082.57,1990,"Acta Crystallographica, Section C",COD
CeRhIn5,Heavy_fermion,2100453,- Ce1.86 In8 Rh -,P 4/m m m,123,4.66516,4.66516,12.23763,266.336,2006,Acta Crystallographica Section B,COD
CeRhIn5,Heavy_fermion,2106568,- Ce1.8 In8 Rh0.98 -,P 4/m m m,123,4.66325,4.66325,12.23875,266.143,2006,"Acta Crystallographica B (39,1983-)",COD
CeRhIn5,Heavy_fermion,4000239,- Ce2 In8 Rh -,P 4/m m m,123,4.667,4.667,12.247,266.75,2003,Chemistry of Materials,COD
BaKBiO,Oxide,1004099,- Ba0.87 Bi K0.13 O3 -,P m -3 m,221,4.3223,4.3223,4.3223,80.8,1988,Applied Physics Letters,COD
BaKBiO,Oxide,1525709,- Ba0.63 Bi K0.37 O3 -,P m -3 m,221,4.304,4.304,4.304,79.729,2000,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
BaKBiO,Oxide,1525710,- Ba0.63 Bi K0.37 O3 -,I 4/m c m,140,6.047,6.047,8.552,312.714,2000,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
BaKBiO,Oxide,1526628,- Ba0.6 Bi K0.4 O3 -,P m -3 m,221,4.27841,4.27841,4.27841,78.315,2001,Journal of the Korean Physical Society,COD
BaKBiO,Oxide,1539227,- Ba0.96 Bi K0.04 O3 -,I m m m,71,6.1298,6.1374,8.6628,325.903,1988,Nature (London),COD
BaKBiO,Oxide,1540844,- Ba0.7 Bi K0.3 O2.91 -,P m -3 m,221,4.294,4.294,4.294,79.175,1988,Physica C (Amsterdam),COD
BaKBiO,Oxide,1541111,- Ba0.6 Bi K0.4 O3 -,P m -3 m,221,4.283,4.283,4.283,78.568,1990,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
BaKBiO,Oxide,1541113,- Ba0.9 Bi K0.1 O3 -,I 1 2/m 1,12,6.1551,6.1088,8.6256,324.325,1990,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
BaKBiO,Oxide,1541115,- Ba0.93 Bi K0.07 O3 -,R -3 m :R,166,6.1423,6.1423,6.1423,164.393,1990,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
BaKBiO,Oxide,2011038,- Ba4 Bi3 K O -,I 4/m c m,140,8.96,8.96,16.617,1334,2000,Acta Crystallographica Section C,COD
BaKBiO,Oxide,2101573,- Ba0.6 Bi K0.4 O2.3 -,P b a 2,,6.127,12.016,4.378,322.317,1996,Acta Crystallographica Section B,COD
BaKBiO,Oxide,8101319,- Ba4 Bi3 K O -,I 4/m c m,140,8.9675,8.9675,16.664,1340.1,2000,Zeitschrift für Kristallographie - New Crystal Structures,COD
SrTiO3,Oxide,1512124,- O3 Sr Ti -,P m -3 m,221,3.899,3.899,3.899,59.273,2011,Journal of Modern Physics,COD
SrTiO3,Oxide,1517788,- O4 Sr2 Ti -,I 4/m m m,139,3.884,3.884,12.6,190.077,2007,Journal of the European Ceramic Society,COD
SrTiO3,Oxide,1530317,- O7 Sr3 Ti2 -,I 4/m m m,139,3.899,3.899,20.39999,310.125,1959,Roczniki Chemii,COD
SrTiO3,Oxide,1574067,- O3 Sr Ti -,P m -3 m,221,3.9059,3.9059,3.9059,59.589,2025,Computational Condensed Matter,COD
SrTiO3,Oxide,2002232,- O13 Sr2 Ti6 -,C 1 2/m 1,12,15.25,3.769,9.164,520,1980,"Zeitschrift fuer Naturforschung, Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986)",COD
SrTiO3,Oxide,2310687,- O3 Sr Ti -,I 4/m c m,140,5.511,5.511,7.796,236.773,1995,Acta Crystallographica Section A,COD
SrTiO3,Oxide,4124497,- O5 Sr Ti2 -,P 1,1,15.62,7.81,12.932,1577.6,2003,Journal of the American Chemical Society,COD
SrTiO3,Oxide,7212245,- O3 Sr Ti -,P m -3 m,221,3.905,3.905,3.905,59.547,2010,Physical chemistry chemical physics : PCCP,COD
SrTiO3,Oxide,9002806,- O3 Sr Ti -,P b n m,62,5.5202,5.5202,7.8067,237.891,2002,American Mineralogist,COD
SrTiO3,Oxide,9006864,- O3 Sr Ti -,P m -3 m,221,3.90528,3.90528,3.90528,59.56,2000,Physics and Chemistry of Minerals,COD
LiTiO,Oxide,1001098,- Li1.333 O4 Ti1.667 -,F d -3 m :1,227,8.357,8.357,8.357,583.6,1971,Materials Research Bulletin,COD
LiTiO,Oxide,1001099,- Li1.2 O4 Ti1.8 -,F d -3 m :1,227,8.359,8.359,8.359,584.1,1971,Materials Research Bulletin,COD
LiTiO,Oxide,1001100,- Li O4 Ti2 -,F d -3 m :1,227,8.391,8.391,8.391,590.8,1971,Materials Research Bulletin,COD
LiTiO,Oxide,1001101,- Li1.1 O4 Ti1.9 -,F d -3 m :1,227,8.378,8.378,8.378,588.1,1971,Materials Research Bulletin,COD
LiTiO,Oxide,1007078,- Li4 O16 Ti7 -,F d -3 m :1,227,8.359,8.359,8.359,584.1,1953,Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences (1884 - 1965),COD
LiTiO,Oxide,1008595,- Li0.93 O4 Ti2 -,F d -3 m :2,227,8.398,8.398,8.398,592.3,1993,Journal of Alloys Compd.,COD
LiTiO,Oxide,1008596,- Li0.89 O4 Ti2 -,F d -3 m :2,227,8.387,8.387,8.387,590,1993,Journal of Alloys Compd.,COD
LiTiO,Oxide,1008597,- Li0.86 O4 Ti2 -,F d -3 m :2,227,8.386,8.386,8.386,589.7,1993,Journal of Alloys Compd.,COD
LiTiO,Oxide,1008791,- Li1.03 O4 Ti2 -,F d -3 m :2,227,8.421,8.421,8.421,597.2,1994,"Physica C (Amsterdam) (152,1988-)",COD
LiTiO,Oxide,1008792,- Li0.89 O4 Ti2 -,F d -3 m :2,227,8.416,8.416,8.416,596.1,1994,"Physica C (Amsterdam) (152,1988-)",COD
LiTiO,Oxide,1008793,- Li0.75 O4 Ti2 -,F d -3 m :2,227,8.403,8.403,8.403,593.3,1994,"Physica C (Amsterdam) (152,1988-)",COD
LiTiO,Oxide,1010897,- Li2.666 O3.999 Ti1.333 -,F m -3 m,225,4.1,4.1,4.1,68.9,1933,Fortschritte der Mineralogie,COD
LiTiO,Oxide,1515995,- Li2 O3 Ti -,C 1 2/c 1,15,5.041,8.806,9.727,425.2,1969,Materials Research Bulletin,COD
LiTiO,Oxide,1541630,- Li O2 Ti -,F m -3 m,225,4.14,4.14,4.14,70.958,1962,Annales de Chimie (Paris),COD
LiTiO,Oxide,1544350,- Li0.14 O2 Ti -,P b n m,62,4.9732,9.5425,2.9586,140.41,1994,Journal of Solid State Chemistry,COD
LiTiO,Oxide,1544351,- Li0.16 O2 Ti -,P b n m,62,4.979,9.5613,2.9551,140.68,1994,Journal of Solid State Chemistry,COD
LiTiO,Oxide,1544352,- Li0.41 O2 Ti -,P b n m,62,5.0311,9.6113,2.9488,142.59,1994,Journal of Solid State Chemistry,COD
LiTiO,Oxide,1544353,- Li0.45 O2 Ti -,P b n m,62,5.0356,9.6377,2.9484,143.09,1994,Journal of Solid State Chemistry,COD
LiTiO,Oxide,4000741,- Li0.056 O0.165 Ti0.069 -,F d -3 m :2,227,8.48212,8.48212,8.48212,610.258,2011,Chemistry of Materials,COD
LiTiO,Oxide,4000749,- Li2 O13 Ti6 -,C 1 2/m 1,12,15.3065,3.74739,9.1404,517.28,2011,Chemistry of Materials,COD
LiTiO,Oxide,4124518,- Li0.026 O2 Ti -,I 41/a m d :2,141,3.7919,3.7919,9.4973,136.557,2003,Journal of the American Chemical Society,COD
LiTiO,Oxide,4124519,- Li0.51 O2 Ti -,I m m a,74,3.8186,4.0842,9.0656,141.386,2003,Journal of the American Chemical Society,COD
LiTiO,Oxide,4124520,- Li0.59 O2 Ti -,I m m a,74,3.8141,4.0771,9.042,140.607,2003,Journal of the American Chemical Society,COD
KC,Carbon,1521141,- C2 K2 -,I 41/a c d :2,142,7.569,7.569,14.521,831.905,1999,Zeitschrift fuer Anorganische und Allgemeine Chemie,COD
KC,Carbon,1521143,- C2 K2 -,F m -3 m,225,7.553,7.553,7.553,430.882,1999,Zeitschrift fuer Anorganische und Allgemeine Chemie,COD
KC,Carbon,1537184,- C K -,C 1 c 1,9,7.96,4.59,9.18,273.736,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537188,- C K -,C 1 c 1,9,7.47,4.53,8.97,256.568,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537192,- C K -,C 1 c 1,9,8.02,4.21,10.4,267.412,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537196,- C0.95 K -,C 1 c 1,9,7.59,4.6,9.18,270.915,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537199,- C0.95 K -,C 1 c 1,9,8.04,4.34,10.34,275.984,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537204,- C0.9 K -,C 1 c 1,9,7.6,4.6,9.2,271.563,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537206,- C0.9 K -,C 1 c 1,9,7.48,4.24,10.29,250.364,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537209,- C0.9 K -,C 1 c 1,9,7.45,4.22,10.39,250.595,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1537213,- C0.8 K -,C 1 c 1,9,7.65,4.6,9.19,272.141,1983,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
KC,Carbon,1540765,- C60 K6 -,I m -3,204,11.39,11.39,11.39,1477.65,1992,Journal of Physics and Chemistry of Solids,COD
KC,Carbon,1540767,- C60 K4 -,I 4/m m m,139,11.84,11.84,10.75,1506.99,1992,Journal of Physics and Chemistry of Solids,COD
KC,Carbon,1541008,- C60 K3 -,F m -3 m,225,14.24,14.24,14.24,2887.55,1991,Nature (London),COD
RbC,Carbon,1521485,- C60 Rb -,P a -3,205,14.0163,14.0163,14.0163,2753.6,1999,Journal of Physics: Condensed Matter,COD
RbC,Carbon,1530240,- C8 Rb -,F d d d :1,70,4.926,8.532,22.471,944.425,1978,"Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences, Serie C, Sciences Chimiques (1966-)",COD
RbC,Carbon,1540766,- C60 Rb6 -,I m -3,204,11.54,11.54,11.54,1536.8,1992,Journal of Physics and Chemistry of Solids,COD
RbC,Carbon,4315150,- C120 Rb8 -,I 4/m m m,139,11.9783,11.9783,11.035,1583.3,2010,Inorganic Chemistry,COD
