X,0,-0.960000,-0.960000,0.000000,0.000000,0.981130,0.981205,0.000078,0.000038,0.000000,0.000000,0.000094,0.000046,-0.960348,-0.960351,1.000000,0.000000,0.000000,-0.000094,-0.000046,-1,<a>
X,50,-0.640000,-0.762400,1.613195,1.526085,0.783385,0.787450,0.219010,0.213727,0.203909,0.198732,0.222030,0.216725,-0.776089,-0.775999,9.440000,1.060000,1.050000,-0.018121,-0.017993,-1,<hhh> h:abbbc
X,100,-0.000000,-0.174000,3.115514,3.127930,0.699800,0.707190,0.479284,0.491988,0.501814,0.516580,0.474778,0.487070,-0.269791,-0.265954,14.150000,1.800000,1.800000,0.027036,0.029510,11,<hhhhh> h:abcde
X,200,-0.000000,-0.145200,3.097656,3.113299,0.592060,0.606035,0.470904,0.484292,0.499642,0.519165,0.465156,0.477317,-0.238932,-0.233897,18.910000,1.080000,1.080000,0.034486,0.041847,11,<hhhhh> h:abcde
X,500,-0.000000,-0.079600,3.195940,3.201552,0.510075,0.517785,0.485167,0.490544,0.518362,0.528012,0.478528,0.483050,-0.192656,-0.190201,26.730000,2.230000,2.140000,0.039835,0.044962,20,<geghd> g:hhhhhh h:c c:abcde
X,1000,-0.000000,-0.154000,3.122335,3.076127,0.093465,0.096715,0.458928,0.462854,0.488107,0.495637,0.453092,0.456297,-0.253897,-0.239554,88.540000,5.000000,4.930000,0.035015,0.039340,73,<hhhhhhegaedfffhdhaecdgfeeeaecbdgbecaa> d:abb g:hheaaa b:eeaaacdgcggdddda a:d h:abcde
